marca	modelo	denominacion	periodo_desde	periodo_hasta	cilindrada	num_cilindros	combustible	potencia_kw	cvf	potencia_cv	valor_base_euros
ADRIA	MATRIX	MATRIX SUPREME M670 SC FIAT.			2300	4	D	96	14.49	130	61300
ADRIA	MATRIX	MATRIX SUPREME M670 SL FIAT.			2300	4	D	96	14.49	130	61100
ADRIA	MATRIX	MATRIX SUPREME M687SBC.			2300	4	D	92	14.49	125	57200
ADRIA	MATRIX	MATRIX SUPREME M687SL.			2300	4	D	92	14.49	125	56900
ADRIA	MATRIX	MATRIX SUPREME M687SLT.			2300	4	D	110	14.49	150	77000
ADRIA	Matrix	Matrix Supreme MB - Alde - M 670 DC Mercedes Benz 415 OM654 Man.			2000	4	D	110	13.32	150	79300
ADRIA	Matrix	Matrix Supreme MB - Alde - M 670 DL Mercedes Benz 415 OM654 Man.			2000	4	D	110	13.32	150	79300
ADRIA	Matrix	Matrix Supreme MB - Alde - M 670 SL Mercedes Benz 415 OM654 Man.			2000	4	D	110	13.32	150	78700
ADRIA	MAXIVAN	MAXIVAN CAMPER.			2200	4	D	88	14.10	120	39800
ADRIA	MAXIVAN	MAXIVAN CAMPER 1.			3000	4	D	116	16.99	157	41700
ADRIA	SONIC	SONIC AXESS I 600 SC.			2300	4	D	96	14.49	130	62500
ADRIA	SONIC	SONIC AXESS I 600 SC FIAT.			2300	4	D	96	14.49	130	63200
ADRIA	SONIC	SONIC AXESS I 600 SL.			2300	4	D	96	14.49	130	62500
ADRIA	SONIC	SONIC AXESS I 600 SL FIAT.			2300	4	D	96	14.49	130	63200
ADRIA	SONIC	SONIC AXESS I 600 SP.			2300	4	D	96	14.49	130	62500
ADRIA	SONIC	SONIC AXESS I 700 SBC.			2300	4	D	96	14.49	130	60000
ADRIA	SONIC	SONIC AXESS I 700 SC.			2300	4	D	96	14.49	130	59800
ADRIA	SONIC	SONIC AXESS I 700 SL.			2300	4	D	96	14.49	130	59700
ADRIA	Sonic	Sonic Integral Plus 600 SL Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	65500
ADRIA	Sonic	Sonic Integral Plus 700 DC Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	64900
ADRIA	Sonic	Sonic Integral Plus 700 DL Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	65800
ADRIA	Sonic	Sonic Integral Plus 700 SL Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	65800
ADRIA	Sonic	Sonic Integral Supreme Alde Silver 700 DC Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	74000
ADRIA	Sonic	Sonic Integral Supreme Alde Silver 700 DL Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	73900
ADRIA	Sonic	Sonic Integral Supreme Alde Silver 700 SL Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	73300
ADRIA	SONIC	SONIC Plus I 600 SL Fiat 6D 35 L Man.			2200	4	D	103	14.10	140	65300
ADRIA	SONIC	SONIC PLUS I 600 SP.			2300	4	D	96	14.49	130	65500
ADRIA	SONIC	SONIC Plus I 700 DC Fiat 6D 35 L Man.			2200	4	D	103	14.10	140	66100
ADRIA	SONIC	SONIC PLUS I 700 SBC.			2300	4	D	96	14.49	130	69400
ADRIA	SONIC	SONIC PLUS I 700 SBC FIAT.			2300	4	D	96	14.49	130	70200
ADRIA	SONIC	SONIC PLUS I 700 SC.			2300	4	D	96	14.49	130	69200
ADRIA	SONIC	SONIC PLUS I 700 SL FIAT.			2300	4	D	96	14.49	130	70000
ADRIA	SONIC	SONIC Plus I 700 SL Fita 6D 35 L Man.			2200	4	D	103	14.10	140	66100
ADRIA	SONIC	SONIC PLUS-SILVER I 700 SBC.			2300	4	D	96	14.49	130	72200
ADRIA	SONIC	SONIC PLUS-SILVER I 700 SBC FIAT.			2300	4	D	96	14.49	130	73000
ADRIA	SONIC	SONIC PLUS-SILVER I 700 SC.			2300	4	D	96	14.49	130	71900
ADRIA	SONIC	SONIC PLUS-SILVER I 700 SC FIAT.			2300	4	D	96	14.49	130	72600
ADRIA	SONIC	SONIC PLUS-SILVER I 700 SL.			2300	4	D	96	14.49	130	71900
ADRIA	SONIC	SONIC PLUS-SILVER I 700 SL FIAT.			2300	4	D	96	14.49	130	72600
ADRIA	SONIC	SONIC Supreme Alde Silver 700 DC Fiat 6D 35 L Man.			2200	4	D	103	14.10	140	73600
ADRIA	SONIC	SONIC Supreme Alde Silver 700 DL Fiat 6D 35 L Man.			2200	4	D	103	14.10	140	73500
ADRIA	SONIC	SONIC Supreme Alde Silver 700 SL Fiat 6D 35 L Man.			2200	4	D	103	14.10	140	73000
ADRIA	SONIC	SONIC SUPREME I 700 DC.	2025		2300	4	D	132	14.49	180	92600
ADRIA	SONIC	SONIC SUPREME I 700 DL.	2025		2300	4	D	132	14.49	180	92300
ADRIA	SONIC	SONIC SUPREME I 700 SL.	2025		2300	4	D	132	14.49	180	91700
ADRIA	SONIC	SONIC SUPREME I 710 SBC.			2300	4	D	96	14.49	130	79700
ADRIA	SONIC	SONIC SUPREME I 710 SBC FIAT.			2300	4	D	96	14.49	130	80400
ADRIA	SONIC	SONIC SUPREME I 710 SC.			2300	4	D	96	14.49	130	79400
ADRIA	SONIC	SONIC SUPREME I 710 SC FIAT.			2300	4	D	96	14.49	130	80200
ADRIA	SONIC	SONIC SUPREME I 710 SL.			2300	4	D	96	14.49	130	79400
ADRIA	SONIC	SONIC SUPREME I 710 SL FIAT.			2300	4	D	96	14.49	130	80200
ADRIA	SONIC	SONIC SUPREME I 710 SLT.			2300	4	D	96	14.49	130	74900
ADRIA	SONIC	SONIC SUPREME I 810 SC.			2300	4	D	96	14.49	130	88800
ADRIA	SONIC	SONIC SUPREME I 810 SC FIAT.			2300	4	D	96	14.49	130	90100
ADRIA	SONIC	SONIC SUPREME I 810 SL FIAT.			2300	4	D	96	14.49	130	90100
ADRIA	SPORT	SPORT A 571 SP.			2300	4	D	96	14.49	130	39300
ADRIA	SPORT	SPORT A 571 SP 1.			3000	4	D	116	16.99	157	41300
ADRIA	SPORT	SPORT A 576 DK.			2300	4	D	96	14.49	130	41000
ADRIA	SPORT	SPORT A 576 DK 1.			3000	4	D	116	16.99	157	42900
ADRIA	SPORT	SPORT A 660 DP.			2300	4	D	96	14.49	130	47300
ADRIA	SPORT	SPORT A 660 DP.			3000	4	D	96	16.99	130	51800
ADRIA	SPORT	SPORT A 660 DP 1.			2200	4	D	116	14.10	157	49800
ADRIA	SPORT	SPORT A 680 SK.			2200	4	D	74	14.10	100	49800
ADRIA	SPORT	SPORT A 680 SK.			2300	4	D	96	14.49	130	51800
ADRIA	SPORT	SPORT A 690 SK.			2200	4	D	74	14.10	100	49800
ADRIA	SPORT	SPORT A 690 SK.			2300	4	D	96	14.49	130	51800
ADRIA	SPORT	SPORT S 572 SL.			2200	4	D	74	14.10	100	45700
ADRIA	SPORT	SPORT S 572 SL.			2300	4	D	96	14.49	130	48300
ADRIA	SPORT	SPORT S 573 DS.			2200	4	D	74	14.10	100	45700
ADRIA	SPORT	SPORT S 573 DS.			2300	4	D	96	14.49	130	48200
ADRIA	SPORT	SPORT S 573 DS 1.			3000	4	D	116	16.99	157	41800
ADRIA	SPORT	SPORT S 577 SC.			2200	4	D	74	14.10	100	45700
ADRIA	SPORT	SPORT S 577 SC.			2300	4	D	96	14.49	130	48300
ADRIA	SUPERSONIC	SUPERSONIC 780 DC (MERCEDES).	2025		2000	4	D	125	13.32	170	129100
ADRIA	SUPERSONIC	SUPERSONIC 780 DL (MERCEDES).	2024		2000	4	D	125	13.32	170	129100
ADRIA	SUPERSONIC	SUPERSONIC 890 LL (MERCEDES).	2025		2000	4	D	125	13.32	170	136500
ADRIA	TIK	TIK 250/A/BCMFC/7GD/BX/VE.			2800	4	D	88	16.30	120	40400
ADRIA	TIK	TIK 90AB/A4.			2287	4	D	96	14.44	130	46800
ADRIA	Twi	Twi Camper Plus 600 SX - Fiat 6D 35 L.			2200	4	D	103	14.10	140	48200
ADRIA	TWIN	TWIN 500 S TITAN.			2300	4	D	96	14.49	130	43300
ADRIA	TWIN	TWIN 540 SPT.			2300	4	D	96	14.49	130	42700
ADRIA	TWIN	TWIN 540 SPT-TITAN.			2300	4	D	96	14.49	130	45300
ADRIA	TWIN	TWIN 600 600 SPT-FAMILY.			2300	4	D	96	14.49	130	45400
ADRIA	TWIN	TWIN 600 SLT.			2300	4	D	96	14.49	130	45200
ADRIA	TWIN	TWIN 600 SLT-TITAN.			2300	4	D	96	14.49	130	47700
ADRIA	TWIN	TWIN 600 SP.			2300	4	D	96	14.49	130	44700
ADRIA	TWIN	TWIN 600 SPB FAMILY.	2025		2300	4	D	103	14.49	140	51600
ADRIA	TWIN	TWIN 600 SPT.			2300	4	D	96	14.49	130	44600
ADRIA	TWIN	TWIN 600 SPT-FAMILY-TITAN.			2300	4	D	96	14.49	130	47400
ADRIA	TWIN	TWIN 600 SP-TITAN.			2300	4	D	96	14.49	130	47200
ADRIA	TWIN	TWIN 600 SPT-TITAN.			2300	4	D	96	14.49	130	47200
ADRIA	TWIN	TWIN 640 SHX.			2300	4	D	96	14.49	130	48500
ADRIA	TWIN	TWIN 640 SHX-TITAN.			2300	4	D	96	14.49	130	50400
ADRIA	TWIN	TWIN 640 SLX.			2300	4	D	96	14.49	130	47000
ADRIA	TWIN	TWIN 640 SLX-TITAN.			2300	4	D	96	14.49	130	49700
ADRIA	TWIN	TWIN ACTIVE CAMPER.			2200	4	D	88	14.10	120	37000
ADRIA	TWIN	TWIN ACTIVE CAMPER 1.			3000	4	D	116	16.99	157	39000
ADRIA	TWIN	TWIN Axess 540 SP Citroen Euro6 33 L -S&S.			2200	4	D	103	14.10	140	44700
ADRIA	TWIN	TWIN Axess 600 SP Citroen Euro6 33 L -S&S.			2200	4	D	103	14.10	140	45500
ADRIA	TWIN	TWIN Axess 600 SP Family Citroen Euro6 33 L -S&S.			2200	4	D	103	14.10	140	46700
ADRIA	TWIN	TWIN Axess 640 SL Citroen 6D 35 L - S&S.			2200	4	D	103	14.10	140	43700
ADRIA	TWIN	TWIN BLACK SOUND.			3000	4	D	116	16.99	158	67500
ADRIA	TWIN	TWIN C 600 SLX.			2000	4	D	96	13.32	130	44500
ADRIA	TWIN	TWIN C 600 SP.			2000	4	D	96	13.32	130	42100
ADRIA	TWIN	TWIN C 600 SPT.			2000	4	D	96	13.32	130	42300
ADRIA	TWIN	TWIN CAMPER.			2200	4	D	88	14.10	120	38200
ADRIA	TWIN	TWIN CAMPER 1.			3000	4	D	116	16.99	157	40200
ADRIA	Twin	Twin Camper Max - 680 SGX MAN 2,0 - 3,5Tn - Man (2 pl).			2000	4	D	103	13.32	140	66100
ADRIA	Twin	Twin Camper Max - 680 SLB MAN 2,0 - 3,5Tn - Man (2 pl).			2000	4	D	103	13.32	140	64600
ADRIA	Twin	Twin Camper Plus 540 SP - Citroen 35 L.			2300	4	D	103	14.49	140	42600
ADRIA	Twin	Twin Camper Plus 540 SP - Fiat 6D 35 L.			2200	4	D	103	14.10	140	45000
ADRIA	Twin	Twin Camper Plus 600 SPB - Citroen 35 L.			2300	4	D	103	14.49	140	44400
ADRIA	Twin	Twin Camper Plus 600 SPB - Fiat 6D 35 L.			2200	4	D	103	14.10	140	46200
ADRIA	Twin	Twin Camper Plus 600 SPB Family Citroen 35 L.			2300	4	D	103	14.49	140	44900
ADRIA	Twin	Twin Camper Plus 600 SPB Family Fiat 6D 35 L.			2200	4	D	103	14.10	140	46600
ADRIA	Twin	Twin Camper Plus 640 SG - Fiat 6D 35 L.			2200	4	D	103	14.10	140	48400
ADRIA	Twin	Twin Camper Plus 640 SGX - Citroen 35 L.			2300	4	D	103	14.49	140	47200
ADRIA	Twin	Twin Camper Plus 640 SGX - Fiat 6D 35 L.			2200	4	D	103	14.10	140	49300
ADRIA	Twin	Twin Camper Plus 640 SLB - Citroen 35 L.			2300	4	D	103	14.49	140	45600
ADRIA	Twin	Twin Camper Plus 640 SLB - Fiat 6D 35 L.			2200	4	D	103	14.10	140	47700
ADRIA	Twin	Twin Camper Sport - Silver 600 SX Sports Fiat 6D 35 L.			2200	4	D	103	14.10	140	54100
ADRIA	Twin	Twin Camper Sport - Silver 640 SG Sports Citroen 35 L.			2300	4	D	103	14.49	140	53600
ADRIA	Twin	Twin Camper Sport - Silver 640 SGX Sports Citroen 35 L.			2300	4	D	103	14.49	140	54800
ADRIA	Twin	Twin Camper Sport - Silver 640 SLB Sports Citroen 35 L.			2300	4	D	103	14.49	140	53100
ADRIA	Twin	Twin Camper Sport - Silver 640 SPB Sports Citroen 35 L.			2300	4	D	103	14.49	140	52500
ADRIA	Twin	Twin Camper Sport - Silver 640 SX Sports Citroen 35 L.			2300	4	D	103	14.49	140	53300
ADRIA	Twin	Twin Camper Sports - Silver 640 SGX Sports Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	55500
ADRIA	Twin	Twin Camper Sports - Silver 640 SLB Sports Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	53700
ADRIA	Twin	Twin Camper Sports - Silver 640 SPB Sports Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	52500
ADRIA	Twin	Twin Camper Sports - Silver 640 SX Sports Fiat 6E 2,2 35L Man.			2200	4	D	103	14.10	140	53500
ADRIA	Twin	Twin Camper Supreme - Silver 600 SBX Citroen 35 L.			2300	4	D	103	14.49	140	49000
ADRIA	Twin	Twin Camper Supreme - Silver 600 SBX Fiat6 35 L.			2300	4	D	103	14.49	140	49900
ADRIA	Twin	Twin Camper Supreme - Silver 600 SPB Citroen 35 L.			2300	4	D	103	14.49	140	47800
ADRIA	Twin	Twin Camper Supreme - Silver 600 SPB Fiat 6D 35 L.			2200	4	D	103	14.10	140	49200
ADRIA	Twin	Twin Camper Supreme - Silver 600 SX Citroen 35 L.			2300	4	D	103	14.49	140	48800
ADRIA	Twin	Twin Camper Supreme - Silver 600 SX Fiat6 35 L.			2200	4	D	103	14.10	140	49700
ADRIA	Twin	Twin Camper Supreme - Silver 640 SGX Citroen 35 L.			2300	4	D	103	14.49	140	50100
ADRIA	Twin	Twin Camper Supreme - Silver 640 SGX Fiat 6D 35 L.			2200	4	D	103	14.10	140	52300
ADRIA	Twin	Twin Camper Supreme - Silver 640 SLB Citroen 35 L.			2300	4	D	103	14.49	140	48500
ADRIA	Twin	Twin Camper Supreme - Silver 640 SLB Fiat 6D 35 L.			2200	4	D	103	14.10	140	50400
ADRIA	Twin	Twin Camper Supreme - Silver 640 SPB Family Citroen 35 L.			2300	4	D	103	14.49	140	48400
ADRIA	Twin	Twin Camper Supreme - Silver 640 SPB Family Fiat 6D 35 L.			2200	4	D	103	14.10	140	50300
ADRIA	TWIN	TWIN D CAMPER.			2200	4	D	88	14.10	120	38200
ADRIA	TWIN	TWIN D CAMPER 1.			3000	4	D	116	16.99	157	40200
ADRIA	TWIN	TWIN MAX 680 SGX (MAN).	2024		2000	4	D	132	13.32	180	75800
ADRIA	TWIN	TWIN PLATINUM 600 SPT-PLATINUM.			2000	4	D	96	13.32	130	44300
ADRIA	TWIN	TWIN PLATINUM 640 SLX-PLATINUM.			2000	4	D	96	13.32	130	45700
ADRIA	TWIN	TWIN Plus 540 SP - Fiat6 35 L.			2300	4	D	103	14.49	140	44500
ADRIA	TWIN	TWIN PLUS 600 SPB.	2024		2000	4	D	103	13.32	140	48600
ADRIA	TWIN	TWIN Plus 600 SPB - Fiat6 35 L.			2300	4	D	103	14.49	140	45800
ADRIA	TWIN	TWIN Plus 600 SPB Family Fiat6 35 L.			2300	4	D	103	14.49	140	46200
ADRIA	TWIN	TWIN PLUS 640 SG.	2024		2000	4	D	103	14.49	140	51300
ADRIA	TWIN	TWIN Plus 640 SGX - Fiat 6D 35 L.			2300	4	D	103	14.49	140	48800
ADRIA	TWIN	TWIN Plus 640 SLB - Fiat6 35 L.			2300	4	D	103	14.49	140	47300
ADRIA	TWIN	TWIN SHX.			2300	4	D	96	14.49	130	46400
ADRIA	TWIN	TWIN SLX.			2300	4	D	96	14.49	130	45100
ADRIA	TWIN	TWIN SP.			2200	4	D	74	14.10	100	45100
ADRIA	TWIN	TWIN SP.			2300	4	D	88	14.49	120	45200
ADRIA	TWIN	TWIN Sport - Silver 640 SG Sports Fiat 6D 35 L.			2200	4	D	103	14.10	140	55000
ADRIA	TWIN	TWIN Sport - Silver 640 SGX Sports Fiat 6D 35 L.			2200	4	D	103	14.10	140	56300
ADRIA	TWIN	TWIN Sport - Silver 640 SLB Sports Fiat 6D 35 L.			2200	4	D	103	14.10	140	54500
ADRIA	TWIN	TWIN Sport - Silver 640 SPB Sports Fiat 6D 35 L.			2200	4	D	103	14.10	140	53300
ADRIA	TWIN	TWIN Supreme 600 SPB Fiat6 35 L.			2300	4	D	103	14.49	140	48700
ADRIA	TWIN	TWIN Supreme 640 SGX Fiat6 35 L.			2300	4	D	103	14.49	140	51800
ADRIA	TWIN	TWIN Supreme 640 SLB Fiat6 35 L.			2300	4	D	103	14.49	140	50000
ADRIA	TWIN	TWIN SUPREME 640 SPB FAMILY.	2025		2300	4	D	103	14.49	140	59600
ADRIA	TWIN	TWIN Supreme 640 SPB Family - Fiat 6D 35 L.			2300	4	D	103	14.49	140	49900
ADRIA	VISION	VISION I 647 SG.			2500	4	D	110	15.23	150	60600
ADRIA	VISION	VISION I 677 SP.			2500	4	D	110	15.23	150	59800
ADRIA	VISION	VISION I 707 SG.			2500	4	D	110	15.23	150	63000
AHORN	BIG	BIG CITY VAN.	2022		2000	4	D	110	13.32	150	63800
AHORN	CANADA	CANADA AD.	2022		2300	4	D	121	14.48	165	67800
AHORN	CANADA	CANADA AD (DP G1F3).	2022		2300	4	D	107	14.48	146	71800
AHORN	CANADA	CANADA AE (AGR G1F3).	2022		2300	4	D	107	14.48	146	66400
AHORN	CANADA	CANADA AS.	2022		2300	4	D	107	14.48	146	68100
AHORN	CANADA	CANADA TE.	2022		2300	4	D	107	14.48	146	68300
AHORN	CANADA	CANADA TE MJ.	2022		2300	4	D	107	14.48	146	70300
AHORN	CANADA	CANADA TQ MJ.	2022		2300	4	D	107	14.48	146	71800
AHORN	CANADA	CANADA TU MJ.	2022		2300	4	D	107	14.48	146	73100
AHORN	ECO	ECO 680.	2019		2300	4	D	96	14.48	131	54100
AHORN	ECO	ECO A 683.	2022		2300	4	D	96	14.48	131	55400
AHORN	MAPLE	MAPLE A 690.	2022		2300	4	D	107	14.48	146	61800
AHORN	MAPLE	MAPLE AC ALCOVE 690.	2022		2300	4	D	107	14.48	146	64900
AHORN	MAPLE	MAPLE ACA 695.	2022		2300	4	D	107	14.48	146	60400
AHORN	MAPLE	MAPLE ACT 660 PLUS.	2022		2300	4	D	107	14.48	146	65900
AHORN	MAPLE	MAPLE ACT 690 PLUS.	2022		2300	4	D	107	14.48	146	67500
AHORN	MAPLE	MAPLE ALASKA TD.	2018		2300	4	D	96	14.48	131	61800
AHORN	MAPLE	MAPLE ALASKA TE.	2023		2300	4	D	107	14.48	146	67900
AHORN	MAPLE	MAPLE T 590 PLUS.	2022		2300	4	D	107	14.48	146	65300
AHORN	VAN	VAN 550.	2022		2300	4	D	99	14.48	135	56700
AHORN	VAN	VAN 620.	2022		2300	4	D	110	14.48	150	64500
AHORN	VAN	VAN CITY.	2021		2000	4	D	107	13.32	146	60800
ARCA	AMÉRICA	AMÉRICA / USA 400 (FIAT 230).	1996		2500	4	D	85	15.23	116	45900
ARCA	AMÉRICA	AMÉRICA / USA 92 401 T (FIAT 290).	1991		2500	4	D	70	15.23	95	43600
ARCA	AMÉRICA	AMÉRICA 370.	1982		2360	4	D	46	14.71	63	42000
ARCA	AMÉRICA	AMÉRICA 618.	1988		2445	4	D	68	15.03	92	48400
ARCA	AMÉRICA	AMÉRICA 92 616 (FIAT).	1990		2445	4	D	68	15.02	92	46900
ARCA	EUROPA	EUROPA 584.	1990		1971	4	D	57	15.22	78	44200
ARCA	EUROPA	EUROPA 92 586T.	1988		2445	4	D	68	15.03	92	43600
ARCA	EUROPA	EUROPA 92 630T.	1992		2500	4	D	70	15.23	95	44200
ARCA	FRECCIA	FRECCIA 92.	1991		1929	4	D	60	13.03	82	43100
ARCA	IY7.	IY7.	2006		3000	4	D	122	16.98	166	61000
ARCA	STAR	STAR 455 (MERCEDES BENZ 312DT).	1998		2874	5	D	90	18.10	122	53800
ARCA	SUPER	SUPER AMERICA 640.			2500	4	D	85	15.23	116	43900
AUTOSTAR	425.	425.	1993		2500	4	D	54	15.22	73	43800
AUTOSTAR	422	422 GTS.	1990		2500	4	D	54	15.22	73	42700
AUTOSTAR	ANTHEA	ANTHEA 388.	2006		2953	4	D	100	16.82	136	66900
AUTOSTAR	ARYAL	ARYAL 899 (INTEGRAL).	2008		2464	4	D	107	15.10	146	65300
AUTOSTAR	ATHENON	ATHENON 641.			2800	4	D	94	16.30	128	50700
AUTOSTAR	AUROS	AUROS (CAPUCHINA).	2005		2402	4	D	101	14.87	137	63000
AUTOSTAR	AUROS	AUROS 80.	2008		2300	4	D	96	14.44	131	66100
AUTOSTAR	DESIGN	DESIGN V 590 LT Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	40800
AUTOSTAR	DESIGN	DESIGN V 630 G Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	42100
AUTOSTAR	DESIGN	DESIGN V 630 LJ Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	42400
AUTOSTAR	Passion	Passion I 693 LC LIFT Fiat Ducato Multijet 3500.			2300	4	D	103	14.49	140	52000
AUTOSTAR	Passion	Passion I 720 SUA ALKO Fiat Ducato Multijet 3500.			2300	4	D	103	14.49	140	57800
AUTOSTAR	Passion	Passion I 721 LCA LIFT ALKO Fiat Ducato Multijet 3500.			2300	4	D	103	14.49	140	56300
AUTOSTAR	Passion	Passion I 730 LC LIFT Fiat Ducato Multijet 3500.			2300	4	D	103	14.49	140	52500
AUTOSTAR	Passion	Passion I 730 LCA ALKO Fiat Ducato Multijet 3500.			2300	4	D	103	14.49	140	56500
AUTOSTAR	Passion	Passion I 730 LJA ALKO Fiat Ducato Multijet 3500.			2300	4	D	103	14.49	140	56100
AUTOSTAR	PASSION	PASSION I660 FIAT.			2300	4	D	96	14.49	130	63100
AUTOSTAR	PASSION	PASSION I690LC LIFT.			2300	4	D	96	14.49	130	64000
AUTOSTAR	PASSION	PASSION I690LCA LIFT.			2300	4	D	96	14.49	130	67200
AUTOSTAR	PASSION	PASSION I720LC LIFT.			2300	4	D	96	14.49	130	65000
AUTOSTAR	PASSION	PASSION I720LMS LIFT.			2300	4	D	96	14.49	130	65000
AUTOSTAR	PASSION	PASSION I720SUA FIAT.			2300	4	D	96	14.49	130	67700
AUTOSTAR	PASSION	PASSION I730LCA LIFT.			2300	4	D	96	14.49	130	68700
AUTOSTAR	PASSION	PASSION I730LJA FIAT.			2300	4	D	96	14.49	130	69200
AUTOSTAR	Passion	Passion P 693 LC Lift Fiat Ducato Multijet 3 3500.			2300	4	D	103	14.49	140	48200
AUTOSTAR	Passion	Passion P 730 LC Lift Fiat Ducato Multijet 3 3500.			2300	4	D	103	14.49	140	48900
AUTOSTAR	PASSION	PASSION P690LC LIFT.			2300	4	D	96	14.49	130	57700
AUTOSTAR	PASSION	PASSION P720LC LIFT.			2300	4	D	96	14.49	130	58100
AUTOSTAR	PASSION	PASSION P720LMS LIFT.			2300	4	D	96	14.49	130	56600
AUTOSTAR	PASSION	PASSION P730LC LIFT FIAT.			2300	4	D	96	14.49	130	60400
AUTOSTAR	PASSION	PASSION P730LJ FIAT.			2300	4	D	96	14.49	130	60000
AUTOSTAR	PERFORMANCE	PERFORMANCE P 600 Fiat Ducato Multijet 3.			2300	4	D	88	14.49	120	42700
AUTOSTAR	Performance	Performance P 600 Fiat Ducato Multijet 3 3500.			2300	4	D	103	14.49	140	49100
AUTOSTAR	PERFORMANCE	PERFORMANCE P 650 LJ Fiat Ducato Multijet 3.			2300	4	D	88	14.49	120	41200
AUTOSTAR	PERFORMANCE	PERFORMANCE P 680 LJ Fiat Ducato Multijet 3.			2300	4	D	88	14.49	120	40900
AUTOSTAR	Performance	Performance P 680 LJ-FD Ford AUTO 3500.			2000	4	D	125	13.32	170	48500
AUTOSTAR	Performance	Performance P 690 LC Fiat Ducato Multijet 3 3500.			2300	4	D	103	14.49	140	49800
AUTOSTAR	PERFORMANCE	PERFORMANCE P 690 LC Lift Fiat Ducato Multijet 3.			2300	4	D	88	14.49	120	41400
AUTOSTAR	PRESTIGE	PRESTIGE ELITE I690LC ELITE.			2300	4	D	96	14.49	130	75500
AUTOSTAR	PRESTIGE	PRESTIGE ELITE I720LC ELITE.			2300	4	D	96	14.49	130	77200
AUTOSTAR	PRESTIGE	PRESTIGE ELITE I730LC ELITE.			2300	4	D	96	14.49	130	77200
AUTOSTAR	PRESTIGE	PRESTIGE ELITE I730LJ ELITE.			2300	4	D	96	14.49	130	77300
AUTOSTAR	PRESTIGE	PRESTIGE ELITE I820LMS ELITE.			2300	4	D	110	14.49	150	99700
AUTOSTAR	PRESTIGE	PRESTIGE I 693 DESIGN EDITION ALKO Fiat Ducato.			2300	4	D	103	14.49	140	61300
AUTOSTAR	PRESTIGE	PRESTIGE I 730 LC DESIGN EDITION ALKO Fiat Ducato.			2300	4	D	103	14.49	140	61400
AUTOSTAR	PRESTIGE	PRESTIGE I 730 LJ DESIGN EDITION ALKO Fiat Ducato.			2300	4	D	103	14.49	140	53100
AUTOSTAR	PRESTIGE	PRESTIGE I 790 LC DESIGN EDITION ALKO Fiat Ducato.			2300	4	D	103	14.49	140	58900
AUTOSTAR	PRESTIGE	PRESTIGE I 790 LJ DESIGN EDITION ALKO Fiat Ducato.			2300	4	D	103	14.49	140	59600
AUTOSTAR	PRIVILEGE	PRIVILEGE I 660 Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	49900
AUTOSTAR	PRIVILEGE	PRIVILEGE I 693 LC LIFT Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	50700
AUTOSTAR	PRIVILEGE	PRIVILEGE I 721 LC LIFT Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	50500
AUTOSTAR	PRIVILEGE	PRIVILEGE I 730 LC LIFT Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	50900
AUTOSTAR	PRIVILEGE	PRIVILEGE I650LC.			2300	4	D	96	14.49	130	59500
AUTOSTAR	PRIVILEGE	PRIVILEGE I690LC LIFT.			2300	4	D	96	14.49	130	60700
AUTOSTAR	PRIVILEGE	PRIVILEGE I690LJ.			2300	4	D	96	14.49	130	60900
AUTOSTAR	PRIVILEGE	PRIVILEGE I720LC LIFT.			2300	4	D	96	14.49	130	61300
AUTOSTAR	PRIVILEGE	PRIVILEGE I730LC LIFT.			2300	4	D	96	14.49	130	63100
AUTOSTAR	PRIVILEGE	PRIVILEGE P 730 LC Lift Fiat Ducato Multijet 3.			2300	4	D	103	14.49	140	45800
AUTOSTAR	PRIVILEGE	PRIVILEGE P650LC.			2300	4	D	96	14.49	130	54700
AUTOSTAR	PRIVILEGE	PRIVILEGE P690LC LIFT.			2300	4	D	96	14.49	130	55500
AUTOSTAR	PRIVILEGE	PRIVILEGE P690LJ.			2300	4	D	96	14.49	130	55500
AUTOSTAR	PRIVILEGE	PRIVILEGE P730LC LIFT.			2300	4	D	96	14.49	130	57700
BAILEY	ADAMO	ADAMO 60-4.	2024		2000	4	D	118	13.32	160	69800
BAILEY	ADAMO	ADAMO 75-4DL.	2024		2000	4	D	118	13.32	160	70800
BAILEY	ALORA	ALORA 69-4S.	2024		2000	4	D	96	13.32	130	77300
BAVARIA	ARCTIC	ARCTIC A 65 AEG.			2300	4	D	96	14.49	130	48300
